episodes,total reward,steps
179,55.0,10000
346,56.0,20000
513,57.0,30000
669,44.0,40000
816,47.0,50000
984,55.0,60000
1149,51.0,70000
1334,66.0,80000
1519,63.0,90000
1686,51.0,100000
