episodes,steps,total reward
202,10000,42.0
359,20000,43.0
510,30000,41.0
651,40000,37.0
805,50000,45.0
957,60000,43.0
1113,70000,51.0
1289,80000,52.0
1447,90000,49.0
1607,100000,51.0
