episodes,steps,total reward
156,10000,43.0
338,20000,53.0
580,30000,70.0
906,40000,131.0
1197,50000,77.0
1548,60000,112.0
1896,70000,115.0
2307,80000,127.0
2687,90000,135.0
3082,100000,119.0
