steps,total reward,episodes
10000,0.0,125
20000,0.0,215
30000,69.0,364
40000,266.0,708
50000,307.0,1084
60000,293.0,1450
70000,282.0,1804
80000,294.0,2181
90000,299.0,2565
100000,328.0,2972
