episodes,steps,total reward
214,10000,37.0
432,20000,30.0
757,30000,60.0
1103,40000,68.0
1512,50000,85.0
2005,60000,114.0
2434,70000,96.0
2892,80000,99.0
3360,90000,86.0
3783,100000,73.0
