total reward,episodes,steps
8.0,143,10000
179.0,406,20000
301.0,790,30000
263.0,1129,40000
294.0,1504,50000
234.0,1807,60000
301.0,2187,70000
280.0,2534,80000
270.0,2871,90000
298.0,3253,100000
