episodes,steps,total reward
194,10000,28.0
334,20000,35.0
462,30000,31.0
589,40000,40.0
703,50000,40.0
842,60000,49.0
962,70000,40.0
1105,80000,53.0
1256,90000,61.0
1392,100000,66.0
