total reward,steps,episodes
29.0,10000,291
33.0,20000,514
27.0,30000,722
28.0,40000,933
24.0,50000,1137
33.0,60000,1332
31.0,70000,1537
26.0,80000,1780
26.0,90000,2000
28.0,100000,2223
