steps,total reward,episodes
10000,15.0,151
20000,167.0,395
30000,299.0,775
40000,280.0,1141
50000,246.0,1456
60000,307.0,1836
70000,319.0,2236
80000,280.0,2602
90000,276.0,2963
100000,315.0,3356
