steps,episodes,total reward
10000,266,46.0
20000,492,42.0
30000,695,28.0
40000,882,25.0
50000,1086,35.0
60000,1295,32.0
70000,1533,33.0
80000,1761,40.0
90000,2001,56.0
100000,2232,39.0
