steps,total reward,episodes
10000,48.0,185
20000,43.0,335
30000,41.0,484
40000,45.0,632
50000,53.0,788
60000,58.0,949
70000,43.0,1079
80000,52.0,1217
90000,45.0,1373
100000,46.0,1529
