steps,total reward,episodes
10000,11.0,184
20000,7.0,377
30000,25.0,554
40000,23.0,765
50000,33.0,1009
60000,32.0,1252
70000,34.0,1480
80000,25.0,1686
90000,13.0,1857
100000,22.0,2058
