total reward,episodes,steps
0.0,193,10000
0.0,315,20000
0.0,437,30000
0.0,567,40000
6.0,686,50000
3.0,807,60000
8.0,911,70000
4.0,1020,80000
10.0,1113,90000
7.0,1220,100000
