total reward,episodes,steps
40.0,133,10000
111.0,337,20000
170.0,576,30000
253.0,946,40000
303.0,1365,50000
317.0,1788,60000
283.0,2174,70000
268.0,2524,80000
285.0,2901,90000
314.0,3315,100000
