episodes,total reward,steps
92,15.0,10000
369,203.0,20000
788,347.0,30000
1207,338.0,40000
1634,340.0,50000
2056,342.0,60000
2478,344.0,70000
2897,353.0,80000
3325,343.0,90000
3745,345.0,100000
