#{"t_start": 1715358342.838515, "env_id": "Office-v0"}
r,l,t
0.0,49,0.000957
0.0,3,0.001031
0.0,6,0.00112
1.0,37,0.001561
1.0,86,0.002552
0.0,13,0.002711
0.0,8,0.002823
0.0,38,0.00327
0.0,30,0.00362
1.0,86,0.004526
0.0,25,0.004801
0.0,41,0.005252
0.0,12,0.005396
1.0,47,0.005893
0.0,71,0.006645
1.0,33,0.007002
1.0,76,0.007791
0.0,23,0.008051
0.0,84,0.008936
1.0,92,0.009913
1.0,50,0.010448
0.0,32,0.010782
1.0,40,0.011218
0.0,2,0.011253
0.0,26,0.011536
0.0,57,0.01214
0.0,31,0.012481
1.0,17,0.012679
1.0,50,0.013204
0.0,35,0.013586
0.0,32,0.01393
0.0,15,0.014098
0.0,4,0.014151
0.0,19,0.014362
0.0,7,0.014448
0.0,3,0.014494
1.0,68,0.015202
0.0,27,0.015484
0.0,49,0.015979
0.0,19,0.016178
0.0,5,0.016241
1.0,175,0.01797
0.0,92,0.01888
1.0,19,0.019081
0.0,64,0.019705
0.0,7,0.019783
0.0,14,0.019933
1.0,79,0.020714
0.0,32,0.021034
1.0,34,0.021366
0.0,36,0.021717
1.0,33,0.02204
0.0,66,0.022682
0.0,27,0.022949
0.0,79,0.023735
0.0,49,0.024221
0.0,2,0.024253
0.0,12,0.024378
1.0,60,0.024948
1.0,87,0.025799
0.0,31,0.02611
1.0,152,0.027555
0.0,16,0.02772
0.0,16,0.027883
0.0,41,0.028294
0.0,4,0.028346
0.0,20,0.028542
0.0,56,0.02907
0.0,13,0.029205
0.0,2,0.029235
0.0,3,0.029274
0.0,20,0.029471
1.0,76,0.030187
1.0,88,0.031022
0.0,87,0.031847
1.0,82,0.03262
0.0,47,0.033071
0.0,55,0.033593
0.0,22,0.033802
0.0,26,0.034052
0.0,37,0.034393
0.0,6,0.03446
0.0,77,0.035166
0.0,5,0.035225
0.0,39,0.035594
0.0,51,0.036067
0.0,25,0.036311
1.0,141,0.037608
0.0,5,0.03767
0.0,57,0.038209
0.0,90,0.039058
1.0,60,0.03962
1.0,80,0.040364
1.0,42,0.040769
1.0,57,0.041311
1.0,33,0.041629
1.0,11,0.04174
0.0,16,0.041897
0.0,85,0.042686
1.0,103,0.043635
1.0,79,0.044375
0.0,2,0.044407
0.0,67,0.045063
1.0,58,0.0456
0.0,6,0.045671
0.0,14,0.045813
0.0,69,0.046452
1.0,77,0.047164
0.0,8,0.04725
1.0,83,0.048029
0.0,90,0.048863
0.0,62,0.049441
0.0,18,0.049617
0.0,22,0.049825
0.0,13,0.049958
0.0,22,0.050174
0.0,26,0.050422
0.0,16,0.05058
0.0,135,0.051841
1.0,44,0.052265
0.0,12,0.052388
0.0,87,0.053201
0.0,72,0.053876
1.0,137,0.055136
0.0,83,0.055923
0.0,16,0.056082
0.0,36,0.056421
0.0,7,0.056498
0.0,1,0.056519
1.0,60,0.057106
0.0,72,0.05781
0.0,22,0.058032
1.0,129,0.059212
0.0,41,0.059603
0.0,38,0.059963
1.0,11,0.06008
1.0,63,0.060667
0.0,38,0.061031
0.0,49,0.061489
0.0,22,0.061698
0.0,34,0.062019
0.0,8,0.062101
0.0,44,0.062507
1.0,58,0.063047
1.0,136,0.064299
0.0,74,0.065001
0.0,25,0.065246
0.0,19,0.065437
0.0,13,0.065566
1.0,55,0.066094
0.0,21,0.066297
0.0,103,0.067265
0.0,54,0.067772
0.0,59,0.068315
0.0,70,0.068964
1.0,153,0.070363
1.0,72,0.071037
0.0,58,0.071586
0.0,14,0.071725
0.0,40,0.072099
1.0,41,0.072487
0.0,17,0.072652
0.0,89,0.07349
1.0,22,0.073702
1.0,82,0.074464
0.0,23,0.074684
0.0,83,0.075459
0.0,25,0.075697
1.0,46,0.076125
0.0,81,0.076866
0.0,103,0.077819
0.0,53,0.078316
