steps,total reward,episodes
10000,10.0,139
20000,70.0,305
30000,197.0,592
40000,335.0,1009
50000,341.0,1437
60000,358.0,1860
70000,337.0,2287
80000,338.0,2695
90000,338.0,3108
100000,350.0,3534
