steps,episodes,total reward
10000,254,1.0
20000,386,6.0
30000,507,12.0
40000,642,14.0
50000,750,15.0
60000,874,21.0
70000,1009,37.0
80000,1146,39.0
90000,1317,59.0
100000,1511,91.0
