episodes,steps,total reward
151,10000,5.0
375,20000,160.0
719,30000,264.0
1082,40000,288.0
1471,50000,299.0
1863,60000,316.0
2200,70000,261.0
2547,80000,275.0
2886,90000,262.0
3274,100000,328.0
