steps,episodes,total reward
10000,202,64.0
20000,350,38.0
30000,503,52.0
40000,663,44.0
50000,811,43.0
60000,983,58.0
70000,1137,43.0
80000,1300,52.0
90000,1486,59.0
100000,1636,54.0
