total reward,episodes,steps
12.0,88,10000
159.0,327,20000
266.0,666,30000
259.0,1022,40000
254.0,1381,50000
260.0,1740,60000
261.0,2099,70000
249.0,2463,80000
262.0,2815,90000
266.0,3165,100000
