episodes,steps,total reward
226,10000,0.0
384,20000,3.0
515,30000,15.0
652,40000,23.0
802,50000,47.0
1009,60000,96.0
1198,70000,89.0
1447,80000,130.0
1699,90000,139.0
1927,100000,123.0
