episodes,steps,total reward
183,10000,14.0
376,20000,35.0
581,30000,58.0
839,40000,87.0
1042,50000,62.0
1307,60000,120.0
1566,70000,101.0
1825,80000,106.0
2093,90000,115.0
2380,100000,127.0
