steps,episodes,total reward
10000,236,0.0
20000,386,4.0
30000,535,15.0
40000,665,27.0
50000,837,51.0
60000,1032,89.0
70000,1242,95.0
80000,1435,109.0
90000,1649,108.0
100000,1905,149.0
