steps,episodes,total reward
10000,126,15.0
20000,223,24.0
30000,328,29.0
40000,424,34.0
50000,576,76.0
60000,740,76.0
70000,1085,260.0
80000,1323,139.0
90000,1649,218.0
100000,2029,271.0
