episodes,total reward,steps
224,36.0,10000
459,34.0,20000
838,80.0,30000
1246,82.0,40000
1666,73.0,50000
2109,84.0,60000
2489,52.0,70000
2969,94.0,80000
3363,80.0,90000
3908,116.0,100000
