steps,episodes,total reward
10000,280,38.0
20000,491,34.0
30000,685,30.0
40000,899,25.0
50000,1105,35.0
60000,1310,33.0
70000,1567,48.0
80000,1790,26.0
90000,2015,28.0
100000,2232,18.0
