steps,episodes,total reward
10000,221,45.0
20000,472,37.0
30000,800,52.0
40000,1197,78.0
50000,1529,57.0
60000,1932,79.0
70000,2185,28.0
80000,2718,110.0
90000,3119,68.0
100000,3549,86.0
