steps,total reward,episodes
10000,25.0,192
20000,14.0,378
30000,27.0,583
40000,26.0,801
50000,23.0,1014
60000,65.0,1334
70000,42.0,1543
80000,37.0,1741
90000,62.0,1987
100000,57.0,2247
