episodes,steps,total reward
102,10000,22.209999999999994
206,20000,36.33
282,30000,32.56999999999997
373,40000,42.51999999999999
478,50000,42.38
570,60000,43.52
660,70000,41.519999999999996
757,80000,40.43999999999999
874,90000,45.29
955,100000,32.519999999999975
