episodes,steps,total reward
241,10000,0.0
391,20000,5.0
509,30000,13.0
634,40000,20.0
789,50000,56.0
985,60000,80.0
1186,70000,95.0
1409,80000,115.0
1630,90000,124.0
1859,100000,122.0
