episodes,total reward,steps
202,29.0,10000
466,40.0,20000
748,39.0,30000
1086,68.0,40000
1433,71.0,50000
1798,65.0,60000
2080,36.0,70000
2393,57.0,80000
2733,62.0,90000
2995,41.0,100000
