steps,total reward,episodes
10000,-0.8700000000000006,87
20000,-2.1199999999999988,299
30000,-3.5799999999999677,657
40000,-3.6799999999999655,1025
50000,-3.6799999999999655,1393
60000,-3.6399999999999664,1757
70000,-3.7299999999999645,2130
80000,-3.759999999999964,2506
90000,-3.709999999999965,2877
100000,-3.5899999999999674,3236
