total reward,episodes,steps
11.0,98,10000
154.0,324,20000
262.0,670,30000
254.0,1021,40000
255.0,1375,50000
261.0,1737,60000
267.0,2096,70000
257.0,2442,80000
268.0,2801,90000
264.0,3164,100000
