steps,total reward,episodes
10000,36.0,138
20000,59.0,316
30000,121.0,554
40000,136.0,853
50000,232.0,1202
60000,261.0,1551
70000,255.0,1899
80000,214.0,2214
90000,216.0,2539
100000,196.0,2852
