steps,total reward,episodes
10000,37.0,220
20000,20.0,466
30000,38.0,768
40000,92.0,1181
50000,108.0,1614
60000,102.0,2003
70000,109.0,2393
80000,67.0,2736
90000,100.0,3081
100000,70.0,3449
