steps,total reward,episodes
10000,7.0,212
20000,9.0,427
30000,15.0,674
40000,18.0,941
50000,41.0,1254
60000,28.0,1527
70000,31.0,1815
80000,61.0,2122
90000,57.0,2454
100000,64.0,2737
