episodes,total reward,steps
127,7.0,10000
274,45.0,20000
509,155.0,30000
909,318.0,40000
1339,346.0,50000
1768,341.0,60000
2182,332.0,70000
2596,328.0,80000
3017,347.0,90000
3437,341.0,100000
