total reward,episodes,steps
4.0,163,10000
25.0,315,20000
40.0,484,30000
63.0,699,40000
44.0,886,50000
19.0,1008,60000
23.0,1136,70000
40.0,1282,80000
27.0,1407,90000
64.0,1605,100000
