total reward,steps,episodes
13.0,10000,174
93.0,20000,441
61.0,30000,661
54.0,40000,884
113.0,50000,1183
106.0,60000,1472
75.0,70000,1696
90.0,80000,1932
96.0,90000,2186
123.0,100000,2479
