total reward,steps,episodes
14.0,10000,291
25.0,20000,492
20.0,30000,707
16.0,40000,920
25.0,50000,1127
14.0,60000,1336
24.0,70000,1562
39.0,80000,1833
38.0,90000,2079
31.0,100000,2299
