total reward,episodes,steps
7.0,145,10000
55.0,286,20000
161.0,528,30000
331.0,946,40000
351.0,1363,50000
324.0,1773,60000
340.0,2198,70000
337.0,2606,80000
331.0,3016,90000
344.0,3439,100000
