steps,total reward,episodes
10000,6.0,85
20000,2.0,139
30000,106.0,316
40000,323.0,732
50000,363.0,1180
60000,361.0,1633
70000,370.0,2087
80000,361.0,2530
90000,374.0,2989
100000,368.0,3444
