steps,episodes,total reward
10000,146,3.0
20000,282,13.0
30000,448,31.0
40000,669,95.0
50000,914,97.0
60000,1135,71.0
70000,1352,90.0
80000,1642,153.0
90000,1800,34.0
100000,2022,111.0
