steps,total reward,episodes
10000,2.0,79
20000,10.0,141
30000,105.0,301
40000,344.0,726
50000,368.0,1182
60000,359.0,1648
70000,363.0,2101
80000,361.0,2560
90000,369.0,3010
100000,366.0,3469
