steps,total reward,episodes
10000,41.0,219
20000,42.0,400
30000,32.0,546
40000,40.0,685
50000,57.0,848
60000,56.0,1031
70000,66.0,1211
80000,59.0,1386
90000,57.0,1562
100000,54.0,1725
