steps,total reward,episodes
10000,54.0,185
20000,91.0,420
30000,81.0,643
40000,105.0,893
50000,84.0,1120
60000,71.0,1321
70000,83.0,1560
80000,90.0,1827
90000,73.0,2030
100000,90.0,2240
