steps,total reward,episodes
10000,30.0,169
20000,33.0,308
30000,36.0,474
40000,35.0,639
50000,58.0,823
60000,40.0,1009
70000,38.0,1168
80000,58.0,1384
90000,92.0,1617
100000,118.0,1869
