episodes,total reward,steps
176,34.0,10000
303,39.0,20000
463,30.0,30000
612,34.0,40000
798,60.0,50000
996,56.0,60000
1161,39.0,70000
1365,54.0,80000
1570,72.0,90000
1791,68.0,100000
