steps,total reward,episodes
10000,0.0,128
20000,2.0,215
30000,74.0,361
40000,249.0,688
50000,311.0,1066
60000,303.0,1444
70000,302.0,1828
80000,271.0,2158
90000,250.0,2470
100000,316.0,2862
