steps,total reward,episodes
10000,26.0,209
20000,31.0,486
30000,57.0,783
40000,64.0,1079
50000,89.0,1466
60000,113.0,1892
70000,140.0,2344
80000,69.0,2701
90000,75.0,3058
100000,120.0,3478
