steps,episodes,total reward
10000,108,34.0
20000,261,80.0
30000,488,151.0
40000,842,227.0
50000,1170,228.0
60000,1561,278.0
70000,1940,291.0
80000,2352,307.0
90000,2741,287.0
100000,3138,295.0
