episodes,steps,total reward
134,10000,9.0
235,20000,22.0
328,30000,30.0
446,40000,44.0
586,50000,49.0
800,60000,110.0
1177,70000,279.0
1523,80000,234.0
1863,90000,255.0
2230,100000,285.0
