steps,total reward,episodes
10000,2.0,78
20000,2.0,145
30000,24.0,219
40000,197.0,503
50000,232.0,841
60000,239.0,1176
70000,254.0,1529
80000,269.0,1891
90000,263.0,2256
100000,270.0,2600
