steps,total reward,episodes
10000,18.0,297
20000,12.0,513
30000,14.0,716
40000,13.0,895
50000,18.0,1071
60000,23.0,1271
70000,38.0,1471
80000,31.0,1679
90000,34.0,1924
100000,47.0,2171
