episodes,steps,total reward
161,10000,8.0
353,20000,10.0
563,30000,17.0
798,40000,34.0
1054,50000,51.0
1301,60000,52.0
1543,70000,72.0
1727,80000,33.0
1989,90000,96.0
2247,100000,95.0
