episodes,total reward,steps
202,27.0,10000
328,33.0,20000
423,29.0,30000
530,37.0,40000
634,29.0,50000
766,50.0,60000
884,50.0,70000
1018,58.0,80000
1156,53.0,90000
1301,77.0,100000
