episodes,steps,total reward
205,10000,21.0
494,20000,45.0
871,30000,85.0
1107,40000,38.0
1394,50000,54.0
1656,60000,49.0
1909,70000,46.0
2236,80000,72.0
2521,90000,57.0
2775,100000,43.0
