steps,total reward,episodes
10000,29.0,298
20000,33.0,521
30000,24.0,730
40000,15.0,915
50000,34.0,1157
60000,38.0,1404
70000,31.0,1658
80000,25.0,1871
90000,44.0,2169
100000,21.0,2425
