steps,episodes,total reward
10000,113,15.0
20000,226,15.0
30000,356,17.0
40000,545,52.0
50000,763,104.0
60000,958,100.0
70000,1188,109.0
80000,1386,95.0
90000,1579,75.0
100000,1830,129.0
