episodes,steps,total reward
141,10000,3.0
294,20000,0.0
447,30000,8.0
612,40000,4.0
763,50000,11.0
907,60000,16.0
1051,70000,10.0
1197,80000,17.0
1337,90000,16.0
1501,100000,18.0
