steps,episodes,total reward
10000,160,38.0
20000,359,41.0
30000,615,96.0
40000,883,110.0
50000,1257,148.0
60000,1579,127.0
70000,1879,145.0
80000,2221,152.0
90000,2603,131.0
100000,2950,117.0
