episodes,steps,total reward
120,10000,-1.2000000000000008
204,20000,-0.8400000000000005
275,30000,-0.7100000000000004
343,40000,-0.6800000000000004
403,50000,-0.6000000000000003
460,60000,-0.5700000000000003
539,70000,-0.7900000000000005
605,80000,-0.6600000000000004
656,90000,-0.5100000000000002
712,100000,-0.5600000000000003
