episodes,steps,total reward
181,10000,0.0
314,20000,0.0
438,30000,0.0
557,40000,1.0
691,50000,7.0
806,60000,3.0
915,70000,4.0
1011,80000,6.0
1119,90000,7.0
1223,100000,7.0
